campione_id,time_step_id,datetime_nominale,datetime_inizio_ert,datetime_fine_ert,datetime_baricentro_ert,durata_misura_ert_min,ore_trascorse_da_t0,temperatura_C,peso_netto_g,theta_vol_pct,contenuto_acqua_grav_pct,grado_saturazione_Sr,suzione_top_estesa_kpa,suzione_bottom_estesa_kpa,suzione_media_kpa,log10_suzione_kpa,regime_suzione,rho25_qp1,eps_qp1,rho25_qp2,eps_qp2,rho25_qp3,eps_qp3,rho25_qp4,eps_qp4,rho25_qp5,eps_qp5,rho25_qp6,eps_qp6,rho25_qp7,eps_qp7,rho25_qp8,eps_qp8,rho25_W1,rho25_W2,rho25_W3,rho25_W4,rho25_geom_upper,rho25_geom_lower,rho25_geom_dipole,rho25_geom_wenner,qualita_qc_pass
ML10,27,2026-06-04 13:00:00,2026-06-04 13:45:04,2026-06-04 14:02:29,2026-06-04 13:53:46.500,17.42,26.15,24.26,481.66,40.35,26.49,0.961,37.67,16.82,25.17,1.401,Diretto_Entrambi_Tensiometri,15.078,4.72,19.966,2.05,11.8,4.16,19.708,1.82,20.634,2.66,11.27,2.44,15.407,2.71,19.732,7.44,13.3,33.684,49.288,15.419,15.258,16.611,17.436,24.156,True
ML10,28,2026-06-04 14:00:00,2026-06-04 14:45:05,2026-06-04 15:02:17,2026-06-04 14:53:41.000,17.2,27.14,24.24,480.98,40.08,26.31,0.954,41.07,18.03,27.21,1.435,Diretto_Entrambi_Tensiometri,15.692,3.48,19.903,2.5,12.067,1.27,19.557,1.42,20.477,1.17,11.306,0.92,15.101,2.65,20.161,5.29,13.433,34.502,53.045,15.942,15.562,16.543,17.449,25.021,True
ML10,29,2026-06-04 15:00:00,2026-06-04 15:45:05,2026-06-04 16:02:06,2026-06-04 15:53:35.500,17.02,28.14,24.18,480.28,39.79,26.13,0.947,44.83,19.33,29.44,1.469,Diretto_Entrambi_Tensiometri,15.255,4.16,20.642,0.24,12.182,3.58,19.07,0.05,20.374,2.42,11.244,0.17,15.608,0.42,20.329,8.68,13.512,35.195,54.865,16.842,15.654,16.347,17.813,25.747,True
ML10,30,2026-06-04 16:00:00,2026-06-04 16:45:05,2026-06-04 17:02:25,2026-06-04 16:53:45.000,17.33,29.14,23.93,479.63,39.53,25.96,0.941,48.66,20.76,31.79,1.502,Diretto_Entrambi_Tensiometri,15.682,1.24,20.638,0.05,12.559,3.81,19.75,2.13,21.075,1.45,11.309,1.76,15.264,4.19,20.607,0.9,13.625,36.111,57.469,17.828,15.959,16.759,17.735,26.646,True
ML10,31,2026-06-04 17:00:00,2026-06-04 17:45:05,2026-06-04 18:02:26,2026-06-04 17:53:45.500,17.35,30.14,23.93,478.98,39.28,25.79,0.935,52.47,22.04,34.0,1.532,Diretto_Entrambi_Tensiometri,16.02,1.96,20.671,1.82,12.601,4.32,19.998,3.64,20.838,2.62,11.209,1.12,14.962,4.71,21.274,4.58,13.882,36.782,58.392,18.274,16.099,16.716,17.841,27.169,True
ML10,32,2026-06-04 18:00:00,2026-06-04 18:45:05,2026-06-04 19:02:27,2026-06-04 18:53:46.000,17.37,31.14,24.01,478.32,39.01,25.61,0.929,55.9,22.54,35.49,1.55,Diretto_Entrambi_Tensiometri,16.242,0.9,21.445,4.0,12.505,4.02,20.053,2.15,21.652,3.46,11.366,1.09,14.957,3.73,23.425,1.17,14.09,38.569,55.197,19.274,16.331,17.025,18.718,27.575,True
ML10,33,2026-06-04 19:00:00,2026-06-04 19:45:05,2026-06-04 20:02:29,2026-06-04 19:53:47.000,17.4,32.15,23.98,477.62,38.73,25.43,0.922,60.52,25.15,39.02,1.591,Diretto_Entrambi_Tensiometri,16.93,1.46,22.095,2.62,12.06,4.76,20.863,1.3,21.657,4.81,11.3,3.37,14.995,2.99,25.194,2.45,14.255,40.48,49.694,18.694,16.523,17.219,19.437,27.058,True
ML10,34,2026-06-04 20:00:00,2026-06-04 20:45:05,2026-06-04 21:02:25,2026-06-04 20:53:45.000,17.33,33.14,23.88,476.95,38.47,25.25,0.916,65.65,26.87,42.0,1.623,Diretto_Entrambi_Tensiometri,17.092,0.62,22.562,0.49,12.032,4.13,20.085,1.66,21.539,1.3,11.48,1.81,14.504,4.75,25.359,5.97,14.559,41.803,46.18,19.744,16.679,17.061,19.178,27.293,True
ML10,35,2026-06-04 21:00:00,2026-06-04 21:45:05,2026-06-04 22:02:31,2026-06-04 21:53:48.000,17.43,34.15,23.78,476.31,38.21,25.08,0.91,70.84,28.68,45.07,1.654,Diretto_Entrambi_Tensiometri,17.186,2.5,22.918,2.18,11.986,6.45,20.959,0.87,22.131,4.08,11.488,2.59,15.057,0.83,26.906,6.72,14.602,43.415,44.819,20.682,16.775,17.466,20.128,27.687,True
ML10,36,2026-06-04 22:00:00,2026-06-04 22:45:05,2026-06-04 23:02:11,2026-06-04 22:53:38.000,17.1,35.14,23.68,475.7,37.96,24.92,0.904,75.47,30.5,47.97,1.681,Diretto_Entrambi_Tensiometri,17.316,3.33,23.092,3.17,11.977,5.09,20.949,1.16,22.004,1.52,11.607,2.54,14.796,3.05,28.033,6.28,14.67,44.846,42.53,20.923,16.856,17.49,20.366,27.661,True
ML10,37,2026-06-04 23:00:00,2026-06-04 23:45:05,2026-06-05 00:02:14,2026-06-04 23:53:39.500,17.15,36.14,23.56,475.1,37.72,24.77,0.898,81.19,32.61,51.46,1.711,Diretto_Entrambi_Tensiometri,17.947,1.81,23.138,2.4,12.217,7.72,20.895,2.56,22.343,3.4,11.474,3.42,14.864,3.09,32.068,2.67,14.808,45.554,41.905,22.147,17.183,17.497,21.833,28.129,True
ML10,38,2026-06-05 00:00:00,2026-06-05 00:45:05,2026-06-05 01:02:14,2026-06-05 00:53:39.500,17.15,37.14,23.53,474.51,37.49,24.61,0.893,86.38,34.67,54.72,1.738,Diretto_Entrambi_Tensiometri,18.208,3.76,22.944,0.48,12.161,7.46,21.102,3.44,22.499,5.44,11.294,1.95,15.052,0.4,36.5,2.4,14.84,46.313,38.838,22.851,17.191,17.503,23.439,27.946,True
ML10,39,2026-06-05 01:00:00,2026-06-05 01:45:04,2026-06-05 02:02:04,2026-06-05 01:53:34.000,17.0,38.14,23.43,473.9,37.24,24.45,0.887,91.64,36.92,58.17,1.765,Diretto_Entrambi_Tensiometri,18.229,1.8,23.366,0.57,12.605,8.28,21.198,0.57,22.603,3.66,11.589,1.21,15.256,1.29,39.027,0.64,14.914,47.083,39.1,24.206,17.51,17.708,24.401,28.552,True
ML10,46,2026-06-05 08:00:00,2026-06-05 08:45:04,2026-06-05 09:02:47,2026-06-05 08:53:55.500,17.72,45.15,24.76,469.37,35.43,23.26,0.844,144.61,55.32,89.44,1.952,Diretto_Entrambi_Tensiometri,19.207,1.32,23.796,1.8,13.455,6.95,21.354,2.05,23.035,2.43,11.484,1.06,14.686,5.58,54.747,1.66,15.706,55.195,37.315,30.317,18.321,17.81,28.355,31.469,True
ML10,47,2026-06-05 09:00:00,2026-06-05 09:45:05,2026-06-05 10:02:43,2026-06-05 09:53:54.000,17.63,46.15,24.41,468.67,35.15,23.08,0.837,156.12,58.73,95.76,1.981,Diretto_Entrambi_Tensiometri,19.025,1.93,24.612,3.27,13.516,7.02,21.936,0.09,23.086,2.06,12.417,2.37,14.377,8.5,53.337,4.0,16.032,57.501,31.785,31.748,18.497,18.458,27.692,31.056,True
ML10,48,2026-06-05 10:00:00,2026-06-05 10:45:05,2026-06-05 11:02:46,2026-06-05 10:53:55.500,17.68,47.15,24.2,468.05,34.91,22.92,0.831,167.41,61.9,101.79,2.008,Diretto_Entrambi_Tensiometri,19.228,0.34,24.362,0.43,13.62,6.7,21.809,0.97,22.953,0.62,12.009,4.91,14.18,7.57,53.922,4.26,16.013,61.148,32.448,33.384,18.547,18.183,27.652,32.092,True
ML10,49,2026-06-05 11:00:00,2026-06-05 11:45:05,2026-06-05 12:02:50,2026-06-05 11:53:57.500,17.75,48.15,24.33,467.42,34.65,22.75,0.825,220.95,65.6,120.38,2.081,Esteso_Top_Diretto_Bottom,19.525,1.54,24.898,3.26,13.726,6.93,21.751,2.22,23.091,0.66,12.444,0.88,14.406,5.04,52.727,7.61,16.181,64.68,31.856,35.18,18.826,18.42,27.561,32.909,True
ML10,50,2026-06-05 12:00:00,2026-06-05 12:45:05,2026-06-05 13:03:00,2026-06-05 12:54:02.500,17.92,49.15,24.34,466.79,34.4,22.58,0.819,278.52,69.95,139.58,2.145,Esteso_Top_Diretto_Bottom,19.396,2.33,24.529,1.65,14.147,6.29,22.088,0.46,23.463,2.99,12.524,2.68,14.418,6.31,52.655,6.35,16.33,67.882,34.464,37.174,18.881,18.654,27.553,34.521,True
ML10,51,2026-06-05 13:00:00,2026-06-05 13:45:04,2026-06-05 14:02:38,2026-06-05 13:53:51.000,17.57,50.15,24.2,466.21,34.17,22.43,0.814,335.83,73.79,157.42,2.197,Esteso_Top_Diretto_Bottom,19.477,0.03,24.741,0.89,14.816,8.42,22.454,3.44,23.528,2.03,12.879,1.77,14.218,6.01,52.696,10.0,16.279,70.32,34.751,38.874,19.256,18.949,27.372,35.264,True
ML10,52,2026-06-05 14:00:00,2026-06-05 14:45:02,2026-06-05 15:03:23,2026-06-05 14:54:12.500,18.35,51.15,24.17,465.61,33.93,22.27,0.808,393.67,77.78,174.98,2.243,Esteso_Top_Diretto_Bottom,18.795,0.55,25.648,7.5,10.632,3.66,22.018,0.32,22.902,2.35,10.97,7.75,12.544,6.57,16.755,9.39,16.687,69.601,31.938,18.949,17.241,17.686,14.497,28.955,True
ML10,53,2026-06-05 15:00:00,2026-06-05 15:45:03,2026-06-05 16:03:04,2026-06-05 15:54:03.500,18.02,52.15,24.1,465.05,33.7,22.13,0.802,451.02,82.54,192.94,2.285,Esteso_Top_Diretto_Bottom,19.006,1.07,25.965,5.17,10.903,1.5,22.266,0.18,22.956,2.31,10.734,2.83,12.248,2.83,15.443,39.23,16.648,71.176,43.447,15.797,17.523,17.637,13.753,30.03,False
ML10,54,2026-06-05 16:00:00,2026-06-05 16:45:03,2026-06-05 17:03:19,2026-06-05 16:54:11.000,18.27,53.15,23.96,464.51,33.49,21.99,0.797,508.63,87.15,210.54,2.323,Esteso_Top_Diretto_Bottom,19.202,0.23,25.761,3.61,12.333,5.52,22.377,0.19,23.07,1.99,10.742,2.97,12.275,4.24,16.306,35.71,16.598,73.015,57.911,15.666,18.272,17.7,14.148,32.381,False
ML10,55,2026-06-05 17:00:00,2026-06-05 17:45:03,2026-06-05 18:04:09,2026-06-05 17:54:36.000,19.1,54.16,24.06,463.95,33.26,21.84,0.792,566.52,91.61,227.82,2.358,Esteso_Top_Diretto_Bottom,19.491,0.75,24.782,3.55,15.281,0.64,22.484,0.37,23.115,2.21,10.791,3.29,12.393,5.1,18.415,36.48,16.57,74.432,108.421,15.562,19.47,17.767,15.107,37.981,False
ML10,56,2026-06-05 18:00:00,2026-06-05 18:45:03,2026-06-05 19:04:01,2026-06-05 18:54:32.000,18.97,55.16,24.15,463.44,33.06,21.71,0.787,623.95,96.63,245.54,2.39,Esteso_Top_Diretto_Bottom,19.86,1.04,24.126,7.93,19.17,7.9,22.599,0.41,23.216,2.28,10.866,3.3,12.417,5.6,18.786,41.16,16.584,75.858,178.769,16.649,20.943,17.864,15.273,43.989,False
ML10,57,2026-06-05 19:00:00,2026-06-05 19:45:03,2026-06-05 20:04:04,2026-06-05 19:54:33.500,19.02,56.16,24.07,462.89,32.84,21.56,0.782,681.47,102.39,264.15,2.422,Esteso_Top_Diretto_Bottom,20.126,0.02,23.762,12.24,20.388,5.3,22.8,0.22,23.341,2.18,10.955,2.87,12.438,6.01,20.46,45.34,16.617,77.121,151.338,17.332,21.363,17.998,15.952,42.818,False
ML10,58,2026-06-05 20:00:00,2026-06-05 20:45:02,2026-06-05 21:04:06,2026-06-05 20:54:34.000,19.07,57.16,23.86,462.4,32.64,21.43,0.777,738.97,107.78,282.22,2.451,Esteso_Top_Diretto_Bottom,20.636,0.81,23.692,13.21,21.776,7.34,22.992,0.26,23.478,2.21,11.027,3.17,12.465,5.18,21.564,45.85,16.755,79.277,154.316,18.519,21.999,18.123,16.395,44.14,False
ML10,59,2026-06-05 21:00:00,2026-06-05 21:45:03,2026-06-05 22:03:57,2026-06-05 21:54:30.000,18.9,58.16,23.68,462.01,32.49,21.33,0.773,796.4,113.26,300.34,2.478,Esteso_Top_Diretto_Bottom,21.064,1.1,23.694,13.15,24.363,10.86,23.237,0.7,23.619,2.34,11.083,3.66,12.47,6.47,23.05,47.53,16.852,80.93,162.57,19.095,22.995,18.254,16.954,45.361,False
ML10,60,2026-06-05 22:00:00,2026-06-05 22:45:03,2026-06-05 23:04:31,2026-06-05 22:54:47.000,19.47,59.16,23.56,461.45,32.27,21.18,0.768,854.16,119.64,319.67,2.505,Esteso_Top_Diretto_Bottom,22.773,4.96,24.192,14.06,27.878,1.15,23.792,0.3,23.937,2.12,11.542,3.22,12.51,7.13,27.89,42.22,17.002,83.228,155.892,20.8,24.857,18.732,18.679,46.282,False
ML10,61,2026-06-05 23:00:00,2026-06-05 23:45:03,2026-06-06 00:05:08,2026-06-05 23:55:05.500,20.08,60.17,23.28,460.75,31.98,21.0,0.762,911.95,126.71,339.92,2.531,Esteso_Top_Diretto_Bottom,23.874,2.65,24.396,12.3,33.143,4.4,24.326,1.07,24.18,2.27,11.889,3.73,12.401,8.97,35.599,63.4,17.125,85.312,207.206,21.553,26.825,19.123,21.011,50.54,False
ML10,62,2026-06-06 00:00:00,2026-06-06 00:45:03,2026-06-06 01:04:52,2026-06-06 00:54:57.500,19.82,61.16,22.99,460.04,31.7,20.81,0.755,969.31,134.12,360.57,2.557,Esteso_Top_Diretto_Bottom,24.702,3.31,24.26,9.82,45.211,31.26,24.812,1.95,24.429,2.48,12.171,5.11,12.369,10.93,39.903,30.11,17.284,87.474,413.773,21.841,30.035,19.467,22.216,60.798,False
ML10,63,2026-06-06 01:00:00,2026-06-06 01:45:03,2026-06-06 02:04:42,2026-06-06 01:54:52.500,19.65,62.16,22.69,459.32,31.41,20.62,0.748,1026.73,141.55,381.23,2.581,Esteso_Top_Diretto_Bottom,24.964,2.25,24.357,11.36,47.396,39.12,25.222,2.51,24.56,2.97,12.363,5.1,12.334,12.14,42.619,22.43,17.295,88.479,437.545,22.148,30.659,19.711,22.927,62.055,False
ML10,64,2026-06-06 02:00:00,2026-06-06 02:45:03,2026-06-06 03:04:58,2026-06-06 02:55:00.500,19.92,63.17,22.39,458.6,31.12,20.43,0.741,1084.35,149.0,401.96,2.604,Esteso_Top_Diretto_Bottom,25.975,3.44,24.031,6.35,57.984,18.89,25.717,2.55,24.794,2.96,12.561,5.25,12.33,14.09,54.259,35.12,17.396,90.381,526.226,21.792,33.078,20.008,25.865,65.163,False
ML10,65,2026-06-06 03:00:00,2026-06-06 03:45:03,2026-06-06 04:05:11,2026-06-06 03:55:07.000,20.13,64.17,22.09,457.88,30.84,20.25,0.734,1141.94,156.44,422.69,2.626,Esteso_Top_Diretto_Bottom,26.374,2.97,23.385,2.88,66.713,7.53,25.978,2.8,24.886,2.93,12.786,6.3,12.18,13.06,63.32,29.22,17.402,90.668,562.985,22.872,34.523,20.219,27.771,67.137,False
ML10,66,2026-06-06 04:00:00,2026-06-06 04:45:02,2026-06-06 05:04:42,2026-06-06 04:54:52.000,19.67,65.16,21.79,457.17,30.55,20.06,0.727,1199.2,163.85,443.29,2.647,Esteso_Top_Diretto_Bottom,26.524,1.48,23.373,1.35,70.89,7.58,26.454,3.45,25.099,2.99,12.953,7.65,12.4,11.49,68.248,16.11,17.42,91.458,615.761,22.996,35.29,20.488,29.091,68.918,False
ML10,67,2026-06-06 05:00:00,2026-06-06 05:45:03,2026-06-06 06:04:53,2026-06-06 05:54:58.000,19.83,66.17,21.49,456.45,30.26,19.87,0.721,1256.79,171.29,464.01,2.667,Esteso_Top_Diretto_Bottom,26.991,0.22,25.128,12.83,56.339,29.55,26.859,2.91,25.275,2.82,12.759,9.07,12.54,13.02,84.445,26.36,17.389,92.305,477.818,23.985,33.682,20.537,32.541,65.49,False
ML10,68,2026-06-06 06:00:00,2026-06-06 06:45:03,2026-06-06 07:04:42,2026-06-06 06:54:52.500,19.65,67.16,21.19,455.73,29.98,19.68,0.714,1314.19,178.72,484.67,2.685,Esteso_Top_Diretto_Bottom,25.881,0.11,23.338,0.49,79.12,4.32,27.225,4.57,24.856,3.52,12.214,5.2,12.305,13.58,89.253,21.44,17.071,91.967,731.892,23.363,36.289,20.219,33.14,71.981,False
ML10,69,2026-06-06 07:00:00,2026-06-06 07:45:02,2026-06-06 08:05:01,2026-06-06 07:55:01.500,19.98,68.17,20.89,455.02,29.69,19.49,0.707,1371.83,186.17,505.41,2.704,Esteso_Top_Diretto_Bottom,29.796,28.45,26.032,2.19,86.452,5.36,27.439,7.41,24.539,3.74,11.94,7.22,12.06,15.06,103.082,23.21,16.849,91.256,792.343,26.333,40.627,20.033,35.259,75.26,False
ML10,70,2026-06-06 08:00:00,2026-06-06 08:45:02,2026-06-06 09:04:53,2026-06-06 08:54:57.500,19.85,69.16,20.6,454.3,29.4,19.3,0.7,1429.26,193.59,526.07,2.721,Esteso_Top_Diretto_Bottom,33.991,3.53,26.609,3.28,88.967,3.14,27.692,9.43,24.046,3.29,11.336,6.2,11.932,15.78,107.968,12.99,16.435,91.329,831.953,33.181,43.172,19.616,35.893,80.231,False
ML10,71,2026-06-06 09:00:00,2026-06-06 09:45:02,2026-06-06 10:04:52,2026-06-06 09:54:57.000,19.83,70.16,20.3,453.58,29.12,19.12,0.693,1486.74,201.03,546.76,2.738,Esteso_Top_Diretto_Bottom,34.536,1.53,27.331,2.24,91.008,3.08,28.273,10.1,23.627,3.24,10.94,4.46,11.945,19.49,113.437,14.75,16.126,91.212,901.801,31.066,44.123,19.406,36.81,80.121,False
ML10,72,2026-06-06 10:00:00,2026-06-06 10:45:02,2026-06-06 11:05:20,2026-06-06 10:55:11.000,20.3,71.17,20.0,452.86,28.83,18.93,0.686,1544.46,208.49,567.53,2.754,Esteso_Top_Diretto_Bottom,33.033,8.61,29.831,1.47,96.557,1.11,28.747,9.69,23.56,2.86,10.565,6.11,10.19,16.05,121.622,1.3,17.566,88.13,909.061,33.952,45.653,19.27,35.204,83.141,False
ML10,73,2026-06-06 11:00:00,2026-06-06 11:45:03,2026-06-06 12:04:36,2026-06-06 11:54:49.500,19.55,72.16,19.7,452.15,28.54,18.74,0.68,1601.61,215.88,588.09,2.769,Esteso_Top_Diretto_Bottom,33.619,2.8,30.987,0.88,107.281,4.05,29.799,5.91,23.577,3.0,10.42,3.4,9.521,10.34,130.167,6.65,19.055,89.672,926.402,84.8,48.168,19.417,35.204,107.638,True
ML10,74,2026-06-06 12:00:00,2026-06-06 12:45:03,2026-06-06 13:04:39,2026-06-06 12:54:51.000,19.6,73.16,19.4,451.43,28.26,18.55,0.673,1659.13,223.32,608.79,2.784,Esteso_Top_Diretto_Bottom,36.589,3.25,35.391,12.16,108.548,0.75,30.337,5.76,23.773,3.23,10.345,4.78,9.408,0.97,161.817,11.37,20.838,92.122,922.383,193.84,51.994,19.54,39.018,136.111,False
ML10,75,2026-06-06 13:00:00,2026-06-06 13:45:03,2026-06-06 14:04:32,2026-06-06 13:54:47.500,19.48,74.16,19.1,450.72,27.97,18.36,0.666,1716.56,230.74,629.46,2.799,Esteso_Top_Diretto_Bottom,40.829,0.34,35.465,11.66,112.508,3.1,30.9,5.18,23.961,3.43,10.224,2.88,9.674,3.09,167.595,15.81,21.267,93.403,946.081,282.785,54.616,19.635,40.266,151.832,False
ML10,76,2026-06-06 14:00:00,2026-06-06 14:45:03,2026-06-06 15:04:24,2026-06-06 14:54:43.500,19.35,75.16,18.8,450.0,27.68,18.18,0.659,1773.99,238.17,650.12,2.813,Esteso_Top_Diretto_Bottom,44.086,1.84,37.087,13.53,118.329,3.32,31.435,4.95,24.052,3.43,10.421,0.45,12.064,1.69,174.219,8.05,21.981,94.579,965.173,377.906,57.837,19.899,45.845,165.943,True
ML10,77,2026-06-06 15:00:00,2026-06-06 15:45:03,2026-06-06 16:04:57,2026-06-06 15:55:00.000,19.9,76.17,18.5,449.28,27.4,17.99,0.652,1831.75,245.64,670.9,2.827,Esteso_Top_Diretto_Bottom,48.243,5.19,36.935,8.89,121.858,3.53,32.333,5.02,24.239,3.46,10.546,0.01,12.136,1.7,159.75,5.37,22.178,96.273,980.325,428.066,60.105,20.219,44.031,173.012,True
